,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,euk_label,micromonas_label,no_rank_label
33332,NODE_4340_length_2565_cov_10.4116_g3348_i0,2565,0.000850394157788,0.0,0.0,0.0,0.0,0.0,0.00662887732952,0.0,0.999871000087,1.0,0.249267302128,0.0,0.00237427010968,False,423536,no rank,Perkinsus marinus ATCC 50983,Eukaryota,False,False,no rank
166278,NODE_2352_length_2353_cov_377.509_g1830_i0,2353,0.831258561567,1.0,0.0,0.0,0.0,0.0,3.34386501162e-05,0.0,0.994538886302,1.0,2.62995169723e-05,0.0,0.00527220676722,False,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
42425,NODE_41_length_16634_cov_172.167_g17_i2,16634,4.9117566243e-05,0.0,0.0,0.0,0.0,0.0,0.227101228846,0.0,0.902966987538,1.0,0.0101548777278,0.0,0.00333985922633,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
146761,NODE_5899_length_2883_cov_399.943_g4320_i0,2883,0.00509071806744,0.0,0.0,0.0,0.0,0.0,0.0169460844029,0.0,0.996054766232,1.0,0.46971192432,0.0,0.0092880427455,False,1245745,no rank,Beauveria bassiana D1-5,Eukaryota,False,False,no rank
73690,NODE_2714_length_3910_cov_67.7211_g2074_i1,3910,0.00572219879272,0.0,0.0,0.0,0.0,0.0,0.857707278745,1.0,0.0105006964653,0.0,0.000651511996925,0.0,0.0700569165389,False,131567,no rank,cellular organisms,N/A,True,False,no rank
20565,NODE_3554_length_2276_cov_32.5696_g2667_i0,2276,6.34574981387e-14,0.0,0.0,0.0,0.0,0.0,0.00519589977056,0.0,0.833785089822,1.0,0.00434406532397,0.0,1.81581607003e-08,False,91561,no rank,Cetartiodactyla,Eukaryota,False,False,no rank
104488,NODE_12243_length_2421_cov_15.724_g9069_i0,2421,0.998309561643,1.0,0.0,0.0,0.0,0.0,0.882700520435,1.0,0.0048647767187,0.0,1.13557921273e-06,0.0,0.938726994188,True,431895,no rank,Monosiga brevicollis MX1,Eukaryota,False,False,no rank
86512,NODE_3728_length_4337_cov_57.4671_g2579_i0,4337,0.0106168895846,0.0,0.0,0.0,0.0,0.0,0.0243610202147,0.0,0.530422840717,1.0,0.00017559766381,0.0,0.0160822343531,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
4910,NODE_4943_length_2100_cov_11.2513_g3919_i0,2100,1.74900925069e-06,0.0,0.0,0.0,0.0,0.0,0.760306589427,1.0,0.606541182598,1.0,0.000946331888764,0.0,0.00115316228618,False,118884,no rank,unclassified Gammaproteobacteria,Bacteria,True,False,no rank
25066,NODE_3133_length_3155_cov_51.9413_g2276_i0,3155,1.29454703705e-05,0.0,0.0,0.0,0.0,0.0,0.000420900959249,0.0,0.780676291637,1.0,0.000556292986933,0.0,7.38157225588e-05,False,131567,no rank,cellular organisms,N/A,True,False,no rank
198879,NODE_2705_length_3411_cov_13.0888_g2024_i0,3411,0.00029150470888,0.0,0.0,0.0,0.0,0.0,0.0114865172207,0.0,0.072513304362,0.0,3.68265754307e-05,0.0,0.00182985623984,False,68336,no rank,Bacteroidetes/Chlorobi group,Bacteria,True,False,no rank
180502,NODE_9616_length_2084_cov_14.2474_g7378_i0,2084,0.416062889138,0.0,0.0,0.0,0.0,0.0,0.97987886225,1.0,0.201253631876,0.0,0.0266178332864,0.0,0.638507032407,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
147074,NODE_6205_length_2801_cov_36.2607_g4544_i0,2801,0.000403654146516,0.0,0.0,0.0,0.0,0.0,0.0597583683208,0.0,0.448744658393,0.0,0.00523348253059,0.0,0.00491138607337,False,131567,no rank,cellular organisms,N/A,True,False,no rank
199269,NODE_3099_length_3240_cov_13.4832_g2321_i0,3240,0.999979349846,1.0,0.0,0.0,0.0,0.0,0.0456013582254,0.0,0.960372219218,1.0,0.00262376047478,0.0,0.213542540376,False,33213,no rank,Bilateria,Eukaryota,False,False,no rank
77405,NODE_6513_length_2776_cov_14.1047_g5062_i0,2776,0.839561960065,1.0,0.0,0.0,0.0,0.0,0.999850141232,1.0,0.241918680937,0.0,0.249135855619,0.0,0.916207478874,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
194308,NODE_1489_length_2646_cov_36.3173_g1108_i0,2646,0.268028112594,0.0,0.0,0.0,0.0,0.0,0.99960625712,1.0,0.00213371085047,0.0,0.000632458014507,0.0,0.517612382419,True,417295,no rank,unclassified Verrucomicrobia (miscellaneous),Bacteria,True,False,no rank
206695,NODE_10695_length_2056_cov_9.07996_g8247_i0,2056,0.890584682871,1.0,0.0,0.0,0.0,0.0,0.999417674453,1.0,0.284007819426,0.0,0.0775973796532,0.0,0.943433130995,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
31059,NODE_1937_length_3344_cov_31.8617_g1381_i1,3344,0.716894548763,1.0,0.0,0.0,0.0,0.0,0.0128259140254,0.0,0.985675309181,1.0,0.00342567177334,0.0,0.0958896649682,False,436017,no rank,Ostreococcus lucimarinus CCE9901,Eukaryota,False,False,no rank
63519,NODE_6080_length_3457_cov_8.10141_g4452_i0,3457,0.878387290077,1.0,0.0,0.0,0.0,0.0,0.999995278403,1.0,0.208603590593,0.0,0.152689813094,0.0,0.937220967908,True,33213,no rank,Bilateria,Eukaryota,False,False,no rank
56172,NODE_17880_length_2082_cov_27.2787_g13531_i0,2082,1.29148414652e-06,0.0,0.0,0.0,0.0,0.0,0.0281469835272,0.0,0.987498349671,1.0,0.319493086431,0.0,0.000190660386546,False,1,no rank,root,N/A,True,False,no rank
152392,NODE_1525_length_2167_cov_44.108_g1100_i0,2167,0.98857401046,1.0,0.0,0.0,0.0,0.0,0.0531465221078,0.0,0.851928496191,1.0,0.000556629703907,0.0,0.22921446399,False,68359,no rank,environmental samples,Archaea,True,False,no rank
84247,NODE_1446_length_6119_cov_588.442_g1018_i0,6119,0.417866129629,0.0,0.0,0.0,0.0,0.0,0.102841905889,0.0,0.849177307328,1.0,0.00844513090316,0.0,0.207302072294,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
20735,NODE_3738_length_2238_cov_37.0302_g2804_i0,2238,0.997457118849,1.0,0.0,0.0,0.0,0.0,8.46740681914e-08,0.0,0.995321896437,1.0,8.98909190049e-07,0.0,0.000290617879869,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
170849,NODE_3225_length_2092_cov_16.435_g488_i2,2092,0.277664508487,0.0,0.0,0.0,0.0,0.0,0.994771178195,1.0,0.00362878173132,0.0,3.29573148277e-05,0.0,0.525559368911,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
166927,NODE_3068_length_2157_cov_41.9886_g2364_i0,2157,0.266303550333,0.0,0.0,0.0,0.0,0.0,0.904129181119,1.0,0.523411863229,1.0,0.0474735601259,0.0,0.49068606144,False,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
41191,NODE_221_length_3476_cov_200.841_g61_i1,3476,0.238004147005,0.0,0.0,0.0,0.0,0.0,0.0792206011775,0.0,0.0188302934215,0.0,4.29267307846e-05,0.0,0.13731289673,False,1,no rank,root,N/A,True,False,no rank
92431,NODE_9734_length_2936_cov_74.7254_g6754_i0,2936,0.999137073111,1.0,0.0,0.0,0.0,0.0,0.225024866761,0.0,0.00991797470014,0.0,7.74695829655e-05,0.0,0.474163143604,False,1,no rank,root,N/A,True,False,no rank
92393,NODE_9696_length_2940_cov_31.695_g1311_i1,2940,0.00167613196986,0.0,0.0,0.0,0.0,0.0,0.000381480269978,0.0,0.932676220772,1.0,0.00220893522063,0.0,0.000799631963081,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
86561,NODE_3780_length_4317_cov_8.62694_g2610_i0,4317,0.944210966842,1.0,0.0,0.0,0.0,0.0,0.00334940998602,0.0,0.77094703522,1.0,0.0004813859173,0.0,0.0562365507588,False,1,no rank,root,N/A,True,False,no rank
57935,NODE_397_length_10058_cov_19.8176_g290_i1,10058,0.948846266254,1.0,0.0,0.0,0.0,0.0,0.963555096586,1.0,0.121126015392,0.0,0.0035904753424,0.0,0.956172398538,True,1,no rank,root,N/A,True,False,no rank
197553,NODE_1360_length_4336_cov_21.4062_g1029_i0,4336,0.129939347781,0.0,0.0,0.0,0.0,0.0,0.000515982631957,0.0,0.971609640571,1.0,0.000530584848359,0.0,0.00818818946183,False,745002,no rank,OM182 clade,Bacteria,True,False,no rank
169039,NODE_1406_length_2754_cov_5.20897_g1000_i0,2754,0.799889756498,1.0,0.0,0.0,0.0,0.0,0.997178362778,1.0,0.632411966122,1.0,0.280040002865,0.0,0.893102881972,True,33807,no rank,unclassified Alphaproteobacteria (miscellaneous),Bacteria,True,False,no rank
13265,NODE_3655_length_2303_cov_16.4035_g2750_i0,2303,0.212544243004,0.0,0.0,0.0,0.0,0.0,0.866067697128,1.0,0.211437571008,0.0,0.00358608597122,0.0,0.429042775346,False,131567,no rank,cellular organisms,N/A,True,False,no rank
189962,NODE_7057_length_2482_cov_80.4425_g5059_i1,2482,0.152034123846,0.0,0.0,0.0,0.0,0.0,0.90784184122,1.0,0.944600184522,1.0,0.00333501217063,0.0,0.371514385886,False,131567,no rank,cellular organisms,N/A,True,False,no rank
45968,NODE_3565_length_2643_cov_70.9602_g1413_i2,2643,3.06653705448e-10,0.0,0.0,0.0,0.0,0.0,0.369345837995,0.0,0.705725385228,1.0,0.000804637191174,0.0,1.06424278157e-05,False,131567,no rank,cellular organisms,N/A,True,False,no rank
159826,NODE_6269_length_2010_cov_16.8527_g4794_i0,2010,0.702673164648,1.0,0.0,0.0,0.0,0.0,0.999700365284,1.0,0.120711077291,0.0,0.00610489680424,0.0,0.838130431003,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
12676,NODE_3053_length_2461_cov_18.0378_g2285_i0,2461,0.530169367868,1.0,0.0,0.0,0.0,0.0,0.89271264001,1.0,0.810107429914,1.0,0.415523516658,0.0,0.687959952353,True,1,no rank,root,N/A,True,False,no rank
43047,NODE_653_length_5833_cov_89.8825_g391_i0,5833,0.000309897816192,0.0,0.0,0.0,0.0,0.0,0.498518573104,0.0,0.962631173817,1.0,0.0442260260564,0.0,0.012429393273,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
60617,NODE_3117_length_4597_cov_26.2367_g1983_i1,4597,0.999260685213,1.0,0.0,0.0,0.0,0.0,0.0497772242666,0.0,0.993004367444,1.0,0.0139198936449,0.0,0.22302561115,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
4001,NODE_4021_length_2349_cov_88.2642_g3164_i0,2349,0.00151054520297,0.0,0.0,0.0,0.0,0.0,0.262469617746,0.0,0.39290612959,0.0,0.00294857664551,0.0,0.0199116102315,False,1,no rank,root,N/A,True,False,no rank
14500,NODE_4916_length_2071_cov_15.7336_g3696_i0,2071,0.0265315766219,0.0,0.0,0.0,0.0,0.0,0.0252150230432,0.0,0.124980801387,0.0,4.30068930253e-06,0.0,0.0258649244324,False,62654,no rank,SAR116 cluster,Bacteria,True,False,no rank
164574,NODE_541_length_3629_cov_249.271_g413_i0,3629,5.99996923822e-08,0.0,0.0,0.0,0.0,0.0,0.957094658118,1.0,0.00512472605995,0.0,0.000119008419047,0.0,0.000239635942771,False,1527444,no rank,Candidatus Atelocyanobacterium thalassa isolate SIO64986,Bacteria,True,False,no rank
175954,NODE_4811_length_2737_cov_23.56_g3626_i0,2737,1.06710284228e-06,0.0,0.0,0.0,0.0,0.0,0.243805081983,0.0,0.978535275475,1.0,0.876181338472,1.0,0.000510063815563,False,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
115749,NODE_5318_length_3442_cov_1755.88_g3843_i0,3442,0.000860785574419,0.0,0.0,0.0,0.0,0.0,0.8480692673,1.0,0.241309253955,0.0,0.00249937493415,0.0,0.0270186193467,False,655184,no rank,Candidatus Thioglobus,Bacteria,True,False,no rank
88118,NODE_5353_length_3764_cov_19.9736_g3700_i0,3764,4.79671447627e-09,0.0,0.0,0.0,0.0,0.0,0.0896771677554,0.0,0.629765928633,1.0,0.457908691505,0.0,2.07401969316e-05,False,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
178252,NODE_7243_length_2341_cov_15.2476_g5514_i0,2341,0.00202585681042,0.0,0.0,0.0,0.0,0.0,5.3525011262e-05,0.0,0.934333906817,1.0,0.00233251564427,0.0,0.000329293195485,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
199714,NODE_3556_length_3096_cov_25.7221_g2652_i0,3096,2.05464118299e-05,0.0,0.0,0.0,0.0,0.0,0.927376737213,1.0,0.00282757955306,0.0,4.02382272944e-05,0.0,0.00436511905499,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
168122,NODE_493_length_3747_cov_17.7592_g359_i1,3747,5.67768250223e-08,0.0,0.0,0.0,0.0,0.0,0.968263516837,1.0,0.00856190897469,0.0,0.000407862465562,0.0,0.000234467328792,False,48479,no rank,environmental samples,Bacteria,True,False,no rank
144788,NODE_3923_length_3582_cov_94.2983_g2842_i0,3582,0.999752462875,1.0,0.0,0.0,0.0,0.0,0.994672556447,1.0,0.95064129456,1.0,0.523105095882,1.0,0.997209274958,True,131567,no rank,cellular organisms,N/A,True,False,no rank
47366,NODE_4986_length_2235_cov_54.5234_g3132_i0,2235,0.0786655383061,0.0,0.0,0.0,0.0,0.0,0.0818181193549,0.0,0.992372546808,1.0,0.214834669586,0.0,0.0802263448142,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
66399,NODE_9050_length_2894_cov_39.9982_g6697_i0,2894,0.0797776653098,0.0,0.0,0.0,0.0,0.0,0.0657789912824,0.0,0.0993850448967,0.0,0.000560338243258,0.0,0.0724409714936,False,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
43509,NODE_1108_length_4605_cov_83.8607_g653_i1,4605,2.34206754327e-09,0.0,0.0,0.0,0.0,0.0,0.967423231964,1.0,0.239158668082,0.0,0.00620812049721,0.0,4.76001108422e-05,False,131567,no rank,cellular organisms,N/A,True,False,no rank
85399,NODE_2595_length_4955_cov_87.5998_g1799_i0,4955,0.0647221035322,0.0,0.0,0.0,0.0,0.0,0.975701337862,1.0,0.000131552293542,0.0,3.83112946676e-06,0.0,0.251295529219,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
132947,NODE_4629_length_3007_cov_27.0149_g3121_i0,3007,0.0170381406973,0.0,0.0,0.0,0.0,0.0,0.813917947798,1.0,0.946167902944,1.0,0.00417660801598,0.0,0.117760980425,False,131567,no rank,cellular organisms,N/A,True,False,no rank
168864,NODE_1229_length_2849_cov_11.8815_g811_i1,2849,0.00120986294732,0.0,0.0,0.0,0.0,0.0,0.0605034803485,0.0,0.199478327964,0.0,5.50964298203e-05,0.0,0.00855575356456,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
42824,NODE_433_length_6882_cov_79.1648_g257_i1,6882,0.000520422823005,0.0,0.0,0.0,0.0,0.0,0.450573454483,0.0,0.463719255518,0.0,0.00208575558192,0.0,0.0153130241675,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
136954,NODE_8647_length_2170_cov_446.755_g5947_i0,2170,0.000454107406579,0.0,0.0,0.0,0.0,0.0,0.243279556305,0.0,0.0978024053206,0.0,0.00489848577487,0.0,0.0105107111266,False,1,no rank,root,N/A,True,False,no rank
91457,NODE_8746_length_3061_cov_6.98204_g6049_i0,3061,0.0996873666503,0.0,0.0,0.0,0.0,0.0,0.0379852371774,0.0,0.982552281713,1.0,0.0414273372791,0.0,0.061535747869,False,33811,no rank,unclassified Gammaproteobacteria (miscellaneous),Bacteria,True,False,no rank
118645,NODE_8350_length_2850_cov_11.3288_g6133_i0,2850,0.522801770039,1.0,0.0,0.0,0.0,0.0,0.941140411669,1.0,0.817912019962,1.0,0.051335339337,0.0,0.701448410844,True,1783272,no rank,Terrabacteria group,Bacteria,True,False,no rank
35175,NODE_6338_length_2241_cov_10.8216_g4869_i0,2241,0.000422853864363,0.0,0.0,0.0,0.0,0.0,0.999589232396,1.0,0.000832505996678,0.0,2.41834611141e-06,0.0,0.0205591869901,False,7742,no rank,Vertebrata,Eukaryota,False,False,no rank
77076,NODE_6172_length_2844_cov_13.7275_g4779_i0,2844,6.65673578009e-05,0.0,0.0,0.0,0.0,0.0,0.0407228845615,0.0,0.931827783224,1.0,0.00525764911339,0.0,0.00164645523088,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
99404,NODE_16880_length_2280_cov_51.0719_g11740_i0,2280,0.996987546473,1.0,0.0,0.0,0.0,0.0,0.0132914615214,0.0,0.991768892181,1.0,0.00409159882667,0.0,0.115114819251,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
50406,NODE_11791_length_2558_cov_35.8957_g8786_i0,2558,0.018089715743,0.0,0.0,0.0,0.0,0.0,0.0888388683008,0.0,0.13255430801,0.0,0.000235709755325,0.0,0.0400882760229,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
195230,NODE_2441_length_2245_cov_46.553_g1816_i0,2245,0.999937765957,1.0,0.0,0.0,0.0,0.0,0.161131607182,0.0,0.0243268929863,0.0,0.000544159098217,0.0,0.401399525798,False,1,no rank,root,N/A,True,False,no rank
157509,NODE_3879_length_2406_cov_146.606_g36_i4,2406,0.594462146758,1.0,0.0,0.0,0.0,0.0,0.997097817515,1.0,0.302663021124,0.0,0.0968765508955,0.0,0.769894089552,True,1752188,no rank,unclassified Actinobacteria,Bacteria,True,False,no rank
58579,NODE_1051_length_7068_cov_40.4614_g460_i1,7068,0.00108738134711,0.0,0.0,0.0,0.0,0.0,0.0824425976922,0.0,0.897536619361,1.0,0.00262627840557,0.0,0.00946818583139,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
81697,NODE_20963_length_2055_cov_13.1645_g14635_i0,2055,0.842478657262,1.0,0.0,0.0,0.0,0.0,0.000357611979238,0.0,0.125833064786,0.0,8.83450505722e-07,0.0,0.0173574324164,False,745002,no rank,OM182 clade,Bacteria,True,False,no rank
157704,NODE_4080_length_2360_cov_51.7748_g3102_i0,2360,0.989323397011,1.0,0.0,0.0,0.0,0.0,2.96616945412e-05,0.0,0.973231116634,1.0,1.96952566643e-06,0.0,0.00541710332231,False,905079,no rank,Guillardia theta CCMP2712,Eukaryota,False,False,no rank
159501,NODE_5923_length_2052_cov_15.5278_g4524_i0,2052,0.769255364929,1.0,0.0,0.0,0.0,0.0,0.99976450034,1.0,0.0813166867518,0.0,0.00483381092748,0.0,0.876968759736,True,436017,no rank,Ostreococcus lucimarinus CCE9901,Eukaryota,False,False,no rank
109149,NODE_17223_length_2080_cov_11.8588_g6702_i1,2080,0.00477633069515,0.0,0.0,0.0,0.0,0.0,0.0904075425695,0.0,0.896808912112,1.0,0.000160180795282,0.0,0.0207801905826,False,745002,no rank,OM182 clade,Bacteria,True,False,no rank
192269,NODE_9381_length_2192_cov_29.0267_g6776_i0,2192,0.000277167728279,0.0,0.0,0.0,0.0,0.0,0.0154151502946,0.0,0.302249395695,0.0,0.00214259998154,0.0,0.00206702254178,False,131567,no rank,cellular organisms,N/A,True,False,no rank
35835,NODE_7031_length_2165_cov_33.6697_g5400_i0,2165,0.464623139304,0.0,0.0,0.0,0.0,0.0,0.994014089785,1.0,0.0352163500007,0.0,0.00271086312104,0.0,0.679589542966,True,33634,no rank,Stramenopiles,Eukaryota,False,False,no rank
206169,NODE_10149_length_2096_cov_33.4659_g7813_i0,2096,0.826981145147,1.0,0.0,0.0,0.0,0.0,0.999851710678,1.0,0.231949181868,0.0,0.274355984132,0.0,0.90931760825,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
62235,NODE_4770_length_3837_cov_20.72_g3484_i0,3837,0.000110300830461,0.0,0.0,0.0,0.0,0.0,0.88339068463,1.0,0.713604783646,1.0,0.00211441273426,0.0,0.00987110561873,False,666509,no rank,Planktomarina temperata RCA23,Bacteria,True,False,no rank
70178,NODE_12984_length_2058_cov_38.4918_g10238_i0,2058,0.0239483189533,0.0,0.0,0.0,0.0,0.0,0.521534798674,1.0,0.0478574803164,0.0,0.000214798661064,0.0,0.111758139318,False,383630,no rank,unclassified Methylophilales,Bacteria,True,False,no rank
159632,NODE_6061_length_2035_cov_102.874_g346_i4,2035,0.00547655931312,0.0,0.0,0.0,0.0,0.0,0.998535553334,1.0,0.890557355919,1.0,0.192164797898,0.0,0.0739495718993,False,131567,no rank,cellular organisms,N/A,True,False,no rank
90585,NODE_7868_length_3199_cov_61.799_g5431_i0,3199,0.999378511248,1.0,0.0,0.0,0.0,0.0,0.000897945912542,0.0,0.995890197991,1.0,0.00453999338717,0.0,0.0299564325189,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
44980,NODE_2583_length_3087_cov_70.8104_g1551_i0,3087,0.233552850273,0.0,0.0,0.0,0.0,0.0,0.00313822830999,0.0,0.0709194089058,0.0,4.61307185561e-05,0.0,0.0270729046577,False,1,no rank,root,N/A,True,False,no rank
182707,NODE_11338_length_2014_cov_347.047_g8229_i0,2014,6.8769556583e-06,0.0,0.0,0.0,0.0,0.0,0.999122126611,1.0,0.287760940257,0.0,0.00517019703265,0.0,0.00262124370518,False,118884,no rank,unclassified Gammaproteobacteria,Bacteria,True,False,no rank
65850,NODE_8484_length_2974_cov_41.974_g6269_i0,2974,0.767911804595,1.0,0.0,0.0,0.0,0.0,0.999637028363,1.0,0.165247536638,0.0,0.122935528029,0.0,0.876146719671,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
166306,NODE_2383_length_2344_cov_11.8017_g1855_i0,2344,7.67896256945e-12,0.0,0.0,0.0,0.0,0.0,0.886957394992,1.0,0.952379791689,1.0,0.0706082931692,0.0,2.60977252588e-06,False,1527444,no rank,Candidatus Atelocyanobacterium thalassa isolate SIO64986,Bacteria,True,False,no rank
115470,NODE_5033_length_3511_cov_44.3709_g3633_i0,3511,1.71095919724e-05,0.0,0.0,0.0,0.0,0.0,0.00883802941995,0.0,0.353042235109,0.0,0.000445656318669,0.0,0.000388863828628,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
131127,NODE_2812_length_3866_cov_56.2467_g1878_i0,3866,0.0172154921719,0.0,0.0,0.0,0.0,0.0,0.579222562409,1.0,0.1073015056,0.0,4.52501011431e-05,0.0,0.0998579064919,False,131567,no rank,cellular organisms,N/A,True,False,no rank
171835,NODE_505_length_5980_cov_40.2915_g375_i1,5980,4.61506847403e-05,0.0,0.0,0.0,0.0,0.0,0.190088378394,0.0,0.0260429916486,0.0,0.000505095079823,0.0,0.00296187589613,False,253244,no rank,unclassified Cryomorphaceae,Bacteria,True,False,no rank
76260,NODE_5338_length_3015_cov_22.1922_g696_i2,3015,0.00360752340428,0.0,0.0,0.0,0.0,0.0,0.0929223461152,0.0,0.986467165378,1.0,0.0782102008625,0.0,0.0183090015673,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
200718,NODE_4582_length_2823_cov_22.5119_g1897_i2,2823,0.761300592073,1.0,0.0,0.0,0.0,0.0,0.80473890976,1.0,0.0673733207928,0.0,0.00194343785735,0.0,0.782718473312,True,1,no rank,root,N/A,True,False,no rank
33169,NODE_4163_length_2604_cov_12.073_g3219_i0,2604,1.63079633957e-06,0.0,0.0,0.0,0.0,0.0,0.886499452369,1.0,0.000458775038694,0.0,1.84779777475e-06,0.0,0.00120237268014,False,1783270,no rank,FCB group,Bacteria,True,False,no rank
135680,NODE_7372_length_2371_cov_47.3437_g5023_i0,2371,0.534280953989,1.0,0.0,0.0,0.0,0.0,0.999865474865,1.0,0.154375168031,0.0,0.117864834848,0.0,0.730896080008,True,189774,no rank,unclassified Chloroflexi (miscellaneous),Bacteria,True,False,no rank
127278,NODE_1597_length_2433_cov_77.087_g1204_i1,2433,3.8092847002e-07,0.0,0.0,0.0,0.0,0.0,0.0932475837796,0.0,0.0762933529486,0.0,0.00155439987394,0.0,0.000188469253254,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
177907,NODE_6874_length_2392_cov_19.4275_g5243_i0,2392,0.00271202163882,0.0,0.0,0.0,0.0,0.0,0.743119904444,1.0,0.143616812305,0.0,0.00115673259455,0.0,0.0448927306041,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
172272,NODE_964_length_4774_cov_35.3897_g729_i0,4774,0.0129891779349,0.0,0.0,0.0,0.0,0.0,0.958011110231,1.0,0.0429963864686,0.0,0.00458301567266,0.0,0.111551677596,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
80448,NODE_9662_length_2332_cov_22.3667_g7555_i0,2332,0.00536703138079,0.0,0.0,0.0,0.0,0.0,0.295628674359,0.0,0.713992169473,1.0,0.00198808130957,0.0,0.0398327550183,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
62636,NODE_5177_length_3703_cov_16.1255_g3795_i0,3703,0.987327147221,1.0,0.0,0.0,0.0,0.0,0.957825982455,1.0,0.218831703406,0.0,0.00403000489438,0.0,0.972464701052,True,1783257,no rank,PVC group,Bacteria,True,False,no rank
43476,NODE_1078_length_4660_cov_61.2172_g646_i0,4660,9.65087898852e-06,0.0,0.0,0.0,0.0,0.0,0.842762287663,1.0,0.695453428126,1.0,0.00738595781876,0.0,0.00285191108808,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
126706,NODE_1032_length_2978_cov_41.7735_g776_i0,2978,2.03025304505e-06,0.0,0.0,0.0,0.0,0.0,0.724789183982,1.0,0.443784464225,0.0,0.0365585314229,0.0,0.00121305624264,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
75457,NODE_4517_length_3231_cov_33.6914_g3493_i1,3231,0.00011213038366,0.0,0.0,0.0,0.0,0.0,0.107891944449,0.0,0.688602046953,1.0,0.000119252088495,0.0,0.00347821292116,False,131567,no rank,cellular organisms,N/A,True,False,no rank
124275,NODE_2052_length_2378_cov_60.8093_g1454_i0,2378,0.132467198079,0.0,0.0,0.0,0.0,0.0,0.001876960233,0.0,0.76868741619,1.0,0.000274180597181,0.0,0.0157681851515,False,118884,no rank,unclassified Gammaproteobacteria,Bacteria,True,False,no rank
34882,NODE_6023_length_2284_cov_6.13683_g4622_i0,2284,0.727524211929,1.0,0.0,0.0,0.0,0.0,0.999909806736,1.0,0.348173490387,0.0,0.0359505369938,0.0,0.852911832575,True,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
180820,NODE_9958_length_2051_cov_23.0456_g7656_i0,2051,0.999600381777,1.0,0.0,0.0,0.0,0.0,0.00123228824559,0.0,0.972518495426,1.0,2.28804758377e-05,0.0,0.035096948596,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
164352,NODE_291_length_4402_cov_45.8631_g191_i4,4402,0.83783112426,1.0,0.0,0.0,0.0,0.0,0.00219890009832,0.0,0.114865734268,0.0,2.57968274611e-05,0.0,0.0429221031814,False,131567,no rank,cellular organisms,N/A,True,False,no rank
36075,NODE_7281_length_2141_cov_14.3063_g5604_i0,2141,0.904810770351,1.0,0.0,0.0,0.0,0.0,0.998045171908,1.0,0.0928167331579,0.0,0.00635426966493,0.0,0.950285231306,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
